Symbol,Company Name,Txn Type,Txn Date/Time, Gross Leverage, Net Leverage,# Shares,Price,Txn Value,Portfolio # Shares,Portfolio Value,Commission,Slippage(10BPS),Comments
SNI,SNI,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-406.0,47.74,-19382.44,0.0,1496324.77,0.0,0.0,
SO,SO,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-4.0,35.17,-140.68,496.0,1496324.77,0.0,0.0,
SPLS,SPLS,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-6.0,21.46,-128.76,829.0,1496324.77,0.0,0.0,
T,T,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-7.0,25.73,-180.11,668.0,1496324.77,0.0,0.0,
TAP,TAP,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-10.0,45.63,-456.3,389.0,1496324.77,0.0,0.0,
TEG,TEG,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-9.0,43.98,-395.82,384.0,1496324.77,0.0,0.0,
TGT,TGT,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-3.0,52.03,-156.09,345.0,1496324.77,0.0,0.0,
TIF,TIF,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-322.0,59.2,-19062.4,0.0,1496324.77,0.0,0.0,
TWX,TWX,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-41.0,34.32,-1407.12,533.0,1496324.77,0.0,0.0,
URBN,URBN,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-9.0,33.86,-304.74,549.0,1496324.77,0.0,0.0,
V,V,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-9.0,70.67,-636.03,257.0,1496324.77,0.0,0.0,
VAR,VAR,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-10.0,67.98,-679.8,275.0,1496324.77,0.0,0.0,
VFC,VFC,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-225.0,81.2,-18270.0,0.0,1496324.77,0.0,0.0,
WHR,WHR,Buy,2011-02-03 16:00:00,0.998623953276,0.998623953276,222.0,81.42,18075.24,222.0,1496324.77,0.0,0.0,
WIN,WIN,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-25.0,11.5,-287.5,1431.0,1496324.77,0.0,0.0,
XRX,XRX,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-55.0,10.59,-582.45,1705.0,1496324.77,0.0,0.0,
YHOO,YHOO,Sell,2011-02-03 16:00:00,0.998623953276,0.998623953276,-43.0,16.69,-717.67,1122.0,1496324.77,0.0,0.0,
ABT,ABT,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-9.0,43.76,-393.84,395.0,1496173.99,0.0,0.0,
AMGN,AMGN,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-7.0,54.39,-380.73,327.0,1496173.99,0.0,0.0,
AMZN,AMZN,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-2.0,175.93,-351.86,104.0,1496173.99,0.0,0.0,
ANF,ANF,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-8.0,50.13,-401.04,365.0,1496173.99,0.0,0.0,
APD,APD,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-2.0,84.95,-169.9,205.0,1496173.99,0.0,0.0,
ARG,ARG,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-5.0,62.01,-310.05,287.0,1496173.99,0.0,0.0,
BBY,BBY,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-11.0,33.58,-369.38,521.0,1496173.99,0.0,0.0,
BF.B,BF.B,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-6.0,65.72,-394.32,271.0,1496173.99,0.0,0.0,
BMS,BMS,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-15.0,30.92,-463.8,560.0,1496173.99,0.0,0.0,
BMY,BMY,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-20.0,24.12,-482.4,715.0,1496173.99,0.0,0.0,
CA,CA,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-13.0,23.63,-307.19,739.0,1496173.99,0.0,0.0,
CCL,CCL,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-5.0,43.52,-217.6,400.0,1496173.99,0.0,0.0,
CELG,CELG,Buy,2011-02-04 16:00:00,0.993860998159,0.993860998159,18.0,51.29,923.22,368.0,1496173.99,0.0,0.0,
CHRW,CHRW,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-7.0,71.66,-501.62,244.0,1496173.99,0.0,0.0,
CMI,CMI,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-3.0,106.95,-320.85,169.0,1496173.99,0.0,0.0,
CPB,CPB,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-12.0,32.68,-392.16,527.0,1496173.99,0.0,0.0,
CTXS,CTXS,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-4.0,66.4,-265.6,279.0,1496173.99,0.0,0.0,
CVS,CVS,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-2.0,31.98,-63.96,551.0,1496173.99,0.0,0.0,
DISCA,DISCA,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-21.0,41.69,-875.49,442.0,1496173.99,0.0,0.0,
DLTR,DLTR,Buy,2011-02-04 16:00:00,0.993860998159,0.993860998159,369.0,24.85,9169.65,369.0,1496173.99,0.0,0.0,
DPS,DPS,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-7.0,33.96,-237.72,517.0,1496173.99,0.0,0.0,
EA,EA,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-1039.0,18.23,-18940.97,0.0,1496173.99,0.0,0.0,
EIX,EIX,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-12.0,35.27,-423.24,493.0,1496173.99,0.0,0.0,
EXPD,EXPD,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-6.0,50.25,-301.5,360.0,1496173.99,0.0,0.0,
F,F,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-57.0,15.51,-884.07,1145.0,1496173.99,0.0,0.0,
FCX,FCX,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-12.0,54.5,-654.0,317.0,1496173.99,0.0,0.0,
FDO,FDO,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-6.0,40.67,-244.02,437.0,1496173.99,0.0,0.0,
FDX,FDX,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-3.0,90.75,-272.25,198.0,1496173.99,0.0,0.0,
FFIV,FFIV,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-11.0,123.64,-1360.04,151.0,1496173.99,0.0,0.0,
FHN,FHN,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-19.0,11.69,-222.11,1588.0,1496173.99,0.0,0.0,
GCI,GCI,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-59.0,15.66,-923.94,1085.0,1496173.99,0.0,0.0,
GME,GME,Buy,2011-02-04 16:00:00,0.993860998159,0.993860998159,925.0,19.5,18037.5,925.0,1496173.99,0.0,0.0,
GNW,GNW,Buy,2011-02-04 16:00:00,0.993860998159,0.993860998159,1425.0,12.91,18396.75,1425.0,1496173.99,0.0,0.0,
GS,GS,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-2.0,160.96,-321.92,110.0,1496173.99,0.0,0.0,
HAR,HAR,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-13.0,48.7,-633.1,372.0,1496173.99,0.0,0.0,
HAS,HAS,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-20.0,42.62,-852.4,407.0,1496173.99,0.0,0.0,
HCBK,HCBK,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-33.0,10.4,-343.2,1661.0,1496173.99,0.0,0.0,
HNZ,HNZ,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-13.0,45.61,-592.93,378.0,1496173.99,0.0,0.0,
HRL,HRL,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-13.0,24.58,-319.54,361.0,1496173.99,0.0,0.0,
HSP,HSP,Buy,2011-02-04 16:00:00,0.993860998159,0.993860998159,350.0,52.35,18322.5,350.0,1496173.99,0.0,0.0,
IGT,IGT,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-36.0,17.11,-615.96,1042.0,1496173.99,0.0,0.0,
JNJ,JNJ,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-6.0,57.11,-342.66,299.0,1496173.99,0.0,0.0,
JWN,JWN,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-12.0,42.18,-506.16,433.0,1496173.99,0.0,0.0,
K,K,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-17.0,50.46,-857.82,344.0,1496173.99,0.0,0.0,
KO,KO,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-5.0,29.98,-149.9,290.0,1496173.99,0.0,0.0,
KSS,KSS,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-4.0,49.47,-197.88,356.0,1496173.99,0.0,0.0,
LIFE,LIFE,Buy,2011-02-04 16:00:00,0.993860998159,0.993860998159,2.0,52.52,105.04,344.0,1496173.99,0.0,0.0,
LM,LM,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-17.0,34.11,-579.87,534.0,1496173.99,0.0,0.0,
LO,LO,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-5.0,68.68,-343.4,243.0,1496173.99,0.0,0.0,
LUV,LUV,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-52.0,11.66,-606.32,1565.0,1496173.99,0.0,0.0,
M,M,Buy,2011-02-04 16:00:00,0.993860998159,0.993860998159,2.0,22.29,44.58,819.0,1496173.99,0.0,0.0,
MAR,MAR,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-6.0,39.14,-234.84,453.0,1496173.99,0.0,0.0,
MAT,MAT,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-30.0,23.7,-711.0,728.0,1496173.99,0.0,0.0,
MCD,MCD,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-3.0,70.27,-210.81,247.0,1496173.99,0.0,0.0,
MJN,MJN,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-12.0,57.41,-688.92,310.0,1496173.99,0.0,0.0,
MKC,MKC,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-9.0,43.43,-390.87,407.0,1496173.99,0.0,0.0,
MO,MO,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-25.0,22.06,-551.5,755.0,1496173.99,0.0,0.0,
MUR,MUR,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-8.0,65.11,-520.88,267.0,1496173.99,0.0,0.0,
NEM,NEM,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-15.0,54.91,-823.65,313.0,1496173.99,0.0,0.0,
NTRS,NTRS,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-6.0,49.48,-296.88,350.0,1496173.99,0.0,0.0,
OI,OI,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-17.0,29.77,-506.09,609.0,1496173.99,0.0,0.0,
ORLY,ORLY,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-9.0,57.58,-518.22,323.0,1496173.99,0.0,0.0,
PBCT,PBCT,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-30.0,12.23,-366.9,1381.0,1496173.99,0.0,0.0,
PCAR,PCAR,Buy,2011-02-04 16:00:00,0.993860998159,0.993860998159,359.0,49.21,17666.39,359.0,1496173.99,0.0,0.0,
PCG,PCG,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-7.0,43.39,-303.73,393.0,1496173.99,0.0,0.0,
PEP,PEP,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-2.0,60.46,-120.92,284.0,1496173.99,0.0,0.0,
PPL,PPL,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-11.0,22.95,-252.45,707.0,1496173.99,0.0,0.0,
R,R,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-19.0,48.32,-918.08,360.0,1496173.99,0.0,0.0,
RHT,RHT,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-10.0,43.57,-435.7,423.0,1496173.99,0.0,0.0,
SBUX,SBUX,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-11.0,31.76,-349.36,563.0,1496173.99,0.0,0.0,
SIAL,SIAL,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-4.0,62.29,-249.16,284.0,1496173.99,0.0,0.0,
SJM,SJM,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-9.0,59.7,-537.3,293.0,1496173.99,0.0,0.0,
SNDK,SNDK,Buy,2011-02-04 16:00:00,0.993860998159,0.993860998159,3.0,48.03,144.09,383.0,1496173.99,0.0,0.0,
SO,SO,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-11.0,34.94,-384.34,485.0,1496173.99,0.0,0.0,
SPLS,SPLS,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-14.0,21.67,-303.38,815.0,1496173.99,0.0,0.0,
T,T,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-19.0,25.71,-488.49,649.0,1496173.99,0.0,0.0,
TAP,TAP,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-11.0,45.07,-495.77,378.0,1496173.99,0.0,0.0,
TEG,TEG,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-7.0,43.96,-307.72,377.0,1496173.99,0.0,0.0,
TGT,TGT,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-8.0,52.23,-417.84,337.0,1496173.99,0.0,0.0,
TWX,TWX,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-533.0,34.21,-18233.93,0.0,1496173.99,0.0,0.0,
URBN,URBN,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-13.0,34.76,-451.88,536.0,1496173.99,0.0,0.0,
V,V,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-257.0,71.93,-18486.01,0.0,1496173.99,0.0,0.0,
VAR,VAR,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-8.0,67.4,-539.2,267.0,1496173.99,0.0,0.0,
WHR,WHR,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-10.0,81.69,-816.9,212.0,1496173.99,0.0,0.0,
WIN,WIN,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-39.0,11.48,-447.72,1392.0,1496173.99,0.0,0.0,
XRX,XRX,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-37.0,10.53,-389.61,1668.0,1496173.99,0.0,0.0,
YHOO,YHOO,Sell,2011-02-04 16:00:00,0.993860998159,0.993860998159,-34.0,16.79,-570.86,1088.0,1496173.99,0.0,0.0,
ABT,ABT,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,8.0,43.35,346.8,403.0,1510215.38,0.0,0.0,
AMGN,AMGN,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,10.0,54.07,540.7,337.0,1510215.38,0.0,0.0,
AMP,AMP,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,320.0,56.69,18140.8,320.0,1510215.38,0.0,0.0,
AMZN,AMZN,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,1.0,176.43,176.43,105.0,1510215.38,0.0,0.0,
ANF,ANF,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-4.0,50.54,-202.16,361.0,1510215.38,0.0,0.0,
APD,APD,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,4.0,85.56,342.24,209.0,1510215.38,0.0,0.0,
ARG,ARG,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,5.0,61.49,307.45,292.0,1510215.38,0.0,0.0,
AVY,AVY,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,477.0,36.99,17644.23,477.0,1510215.38,0.0,0.0,
BBY,BBY,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,5.0,33.35,166.75,526.0,1510215.38,0.0,0.0,
BF.B,BF.B,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,5.0,65.62,328.1,276.0,1510215.38,0.0,0.0,
BMS,BMS,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,7.0,30.94,216.58,567.0,1510215.38,0.0,0.0,
BMY,BMY,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,5.0,24.24,121.2,720.0,1510215.38,0.0,0.0,
CA,CA,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,20.0,23.99,479.8,759.0,1510215.38,0.0,0.0,
CCL,CCL,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,6.0,44.11,264.66,406.0,1510215.38,0.0,0.0,
CELG,CELG,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-5.0,50.95,-254.75,363.0,1510215.38,0.0,0.0,
CHRW,CHRW,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,7.0,71.7,501.9,251.0,1510215.38,0.0,0.0,
CMI,CMI,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-1.0,109.02,-109.02,168.0,1510215.38,0.0,0.0,
CPB,CPB,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,13.0,32.5,422.5,540.0,1510215.38,0.0,0.0,
CTXS,CTXS,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,1.0,66.33,66.33,280.0,1510215.38,0.0,0.0,
CVS,CVS,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,19.0,32.23,612.37,570.0,1510215.38,0.0,0.0,
DHI,DHI,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,1579.0,11.87,18742.73,1579.0,1510215.38,0.0,0.0,
DISCA,DISCA,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,3.0,42.27,126.81,445.0,1510215.38,0.0,0.0,
DLTR,DLTR,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,5.0,24.87,124.35,374.0,1510215.38,0.0,0.0,
DPS,DPS,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,6.0,34.02,204.12,523.0,1510215.38,0.0,0.0,
EIX,EIX,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,12.0,35.32,423.84,505.0,1510215.38,0.0,0.0,
EXPD,EXPD,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,4.0,50.4,201.6,364.0,1510215.38,0.0,0.0,
F,F,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,30.0,15.89,476.7,1175.0,1510215.38,0.0,0.0,
FCX,FCX,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,7.0,53.4,373.8,324.0,1510215.38,0.0,0.0,
FDO,FDO,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,10.0,41.0,410.0,447.0,1510215.38,0.0,0.0,
FDX,FDX,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,4.0,90.47,361.88,202.0,1510215.38,0.0,0.0,
FFIV,FFIV,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-2.0,124.23,-248.46,149.0,1510215.38,0.0,0.0,
FHN,FHN,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-5.0,11.72,-58.6,1583.0,1510215.38,0.0,0.0,
GCI,GCI,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-1085.0,16.09,-17457.65,0.0,1510215.38,0.0,0.0,
GME,GME,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-1.0,19.59,-19.59,924.0,1510215.38,0.0,0.0,
GNW,GNW,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,14.0,13.0,182.0,1439.0,1510215.38,0.0,0.0,
GS,GS,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,2.0,163.21,326.42,112.0,1510215.38,0.0,0.0,
HAR,HAR,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-372.0,48.56,-18064.32,0.0,1510215.38,0.0,0.0,
HAS,HAS,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-407.0,43.39,-17659.73,0.0,1510215.38,0.0,0.0,
HNZ,HNZ,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,7.0,45.48,318.36,385.0,1510215.38,0.0,0.0,
HOT,HOT,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-2.0,62.19,-124.38,296.0,1510215.38,0.0,0.0,
HRL,HRL,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,5.0,24.54,122.7,366.0,1510215.38,0.0,0.0,
HSP,HSP,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,5.0,52.64,263.2,355.0,1510215.38,0.0,0.0,
IGT,IGT,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,23.0,17.19,395.37,1065.0,1510215.38,0.0,0.0,
JNJ,JNJ,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,6.0,57.14,342.84,305.0,1510215.38,0.0,0.0,
JWN,JWN,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-8.0,43.03,-344.24,425.0,1510215.38,0.0,0.0,
K,K,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-344.0,50.3,-17303.2,0.0,1510215.38,0.0,0.0,
KO,KO,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,7.0,29.96,209.72,297.0,1510215.38,0.0,0.0,
KSS,KSS,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,5.0,50.05,250.25,361.0,1510215.38,0.0,0.0,
LIFE,LIFE,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,9.0,52.45,472.05,353.0,1510215.38,0.0,0.0,
LM,LM,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,1.0,34.59,34.59,535.0,1510215.38,0.0,0.0,
LO,LO,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-1.0,69.99,-69.99,242.0,1510215.38,0.0,0.0,
LUV,LUV,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,7.0,11.96,83.72,1572.0,1510215.38,0.0,0.0,
M,M,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-5.0,22.97,-114.85,814.0,1510215.38,0.0,0.0,
MAR,MAR,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,10.0,39.1,391.0,463.0,1510215.38,0.0,0.0,
MAT,MAT,Sell,2011-02-07 16:00:00,0.998702004813,0.998702004813,-728.0,23.82,-17340.96,0.0,1510215.38,0.0,0.0,
MCD,MCD,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,4.0,69.7,278.8,251.0,1510215.38,0.0,0.0,
MJN,MJN,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,6.0,57.86,347.16,316.0,1510215.38,0.0,0.0,
MKC,MKC,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,6.0,43.26,259.56,413.0,1510215.38,0.0,0.0,
MO,MO,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,17.0,22.12,376.04,772.0,1510215.38,0.0,0.0,
MUR,MUR,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,7.0,65.31,457.17,274.0,1510215.38,0.0,0.0,
NEM,NEM,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,11.0,55.08,605.88,324.0,1510215.38,0.0,0.0,
NTRS,NTRS,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,8.0,49.75,398.0,358.0,1510215.38,0.0,0.0,
OI,OI,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,16.0,29.88,478.08,625.0,1510215.38,0.0,0.0,
PBCT,PBCT,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,20.0,12.19,243.8,1401.0,1510215.38,0.0,0.0,
PCAR,PCAR,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,9.0,49.57,446.13,368.0,1510215.38,0.0,0.0,
PCG,PCG,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,9.0,43.69,393.21,402.0,1510215.38,0.0,0.0,
PEP,PEP,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,7.0,60.31,422.17,291.0,1510215.38,0.0,0.0,
PHM,PHM,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,2466.0,7.61,18766.26,2466.0,1510215.38,0.0,0.0,
PPL,PPL,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,36.0,22.71,817.56,743.0,1510215.38,0.0,0.0,
R,R,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,9.0,47.99,431.91,369.0,1510215.38,0.0,0.0,
RHT,RHT,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,4.0,44.11,176.44,427.0,1510215.38,0.0,0.0,
SBUX,SBUX,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,9.0,31.66,284.94,572.0,1510215.38,0.0,0.0,
SIAL,SIAL,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,9.0,63.06,567.54,293.0,1510215.38,0.0,0.0,
SJM,SJM,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,4.0,60.12,240.48,297.0,1510215.38,0.0,0.0,
SNDK,SNDK,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,2.0,47.8,95.6,385.0,1510215.38,0.0,0.0,
SO,SO,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,13.0,35.06,455.78,498.0,1510215.38,0.0,0.0,
SPLS,SPLS,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,26.0,21.6,561.6,841.0,1510215.38,0.0,0.0,
T,T,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,16.0,25.7,411.2,665.0,1510215.38,0.0,0.0,
TAP,TAP,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,12.0,45.72,548.64,390.0,1510215.38,0.0,0.0,
TEG,TEG,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,8.0,44.2,353.6,385.0,1510215.38,0.0,0.0,
TGT,TGT,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,5.0,52.74,263.7,342.0,1510215.38,0.0,0.0,
URBN,URBN,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,1.0,35.11,35.11,537.0,1510215.38,0.0,0.0,
VAR,VAR,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,8.0,67.81,542.48,275.0,1510215.38,0.0,0.0,
WHR,WHR,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,4.0,82.1,328.4,216.0,1510215.38,0.0,0.0,
WIN,WIN,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,37.0,11.52,426.24,1429.0,1510215.38,0.0,0.0,
XRX,XRX,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,38.0,10.56,401.28,1706.0,1510215.38,0.0,0.0,
YHOO,YHOO,Buy,2011-02-07 16:00:00,0.998702004813,0.998702004813,19.0,16.8,319.2,1107.0,1510215.38,0.0,0.0,
ABT,ABT,Buy,2011-02-08 16:00:00,0.993971000639,0.993971000639,48.0,43.27,2076.96,451.0,1513182.11,0.0,0.0,
AMGN,AMGN,Buy,2011-02-08 16:00:00,0.993971000639,0.993971000639,38.0,54.13,2056.94,375.0,1513182.11,0.0,0.0,
AMP,AMP,Buy,2011-02-08 16:00:00,0.993971000639,0.993971000639,31.0,58.08,1800.48,351.0,1513182.11,0.0,0.0,
